2018-09-24 16:00:03 [ 57,I]	Signal min: -0.12
2018-09-24 16:00:03 [ 57,I]	Signal max: 0.12
2018-09-24 16:00:03 [ 58,A]	Signal name: Lane_Heading
2018-09-24 16:00:03 [ 58,B]	Message name: Lane
2018-09-24 16:00:03 [ 58,D]	Signal len: 12
2018-09-24 16:00:03 [ 58,F]	Signal Type: Signed
2018-09-24 16:00:03 [ 58,G]	Signal Factor: 0.0005
2018-09-24 16:00:03 [ 58,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 58,I]	Signal min: -1
2018-09-24 16:00:03 [ 58,I]	Signal max: 1
2018-09-24 16:00:03 [ 59,A]	Signal name: Left_LDW_Availability
2018-09-24 16:00:03 [ 59,B]	Message name: Lane
2018-09-24 16:00:03 [ 59,D]	Signal len: 1
2018-09-24 16:00:03 [ 59,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 59,G]	Signal Factor: 1
2018-09-24 16:00:03 [ 59,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 59,I]	Signal min: 0
2018-09-24 16:00:03 [ 59,I]	Signal max: 1
2018-09-24 16:00:03 [ 60,A]	Signal name: Pitch_Angle
2018-09-24 16:00:03 [ 60,B]	Message name: Lane
2018-09-24 16:00:03 [ 60,D]	Signal len: 16
2018-09-24 16:00:03 [ 60,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 60,G]	Signal Factor: 1.91e-006
2018-09-24 16:00:03 [ 60,H]	Signal Offset: -0.0624981
2018-09-24 16:00:03 [ 60,I]	Signal min: -0.05
2018-09-24 16:00:03 [ 60,I]	Signal max: 0.05
2018-09-24 16:00:03 [ 61,A]	Signal name: Right_LDW_Availability
2018-09-24 16:00:03 [ 61,B]	Message name: Lane
2018-09-24 16:00:03 [ 61,D]	Signal len: 1
2018-09-24 16:00:03 [ 61,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 61,G]	Signal Factor: 1
2018-09-24 16:00:03 [ 61,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 61,I]	Signal min: 0
2018-09-24 16:00:03 [ 61,I]	Signal max: 1
2018-09-24 16:00:03 [ 62,A]	Signal name: Yaw_Angle
2018-09-24 16:00:03 [ 62,B]	Message name: Lane
2018-09-24 16:00:03 [ 62,D]	Signal len: 16
2018-09-24 16:00:03 [ 62,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 62,G]	Signal Factor: 0.00097656
2018-09-24 16:00:03 [ 62,H]	Signal Offset: -31.999
2018-09-24 16:00:03 [ 62,I]	Signal min: -31.999
2018-09-24 16:00:03 [ 62,I]	Signal max: 31.9999
2018-09-24 16:00:03 [ 63,A]	Signal name: Curvature_derivative_C3
2018-09-24 16:00:03 [ 63,B]	Message name: LKA_left_lane_A
2018-09-24 16:00:03 [ 63,D]	Signal len: 16
2018-09-24 16:00:03 [ 63,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 63,G]	Signal Factor: 3.72e-009
2018-09-24 16:00:03 [ 63,H]	Signal Offset: -0.000122067
2018-09-24 16:00:03 [ 63,I]	Signal min: -0.00012
2018-09-24 16:00:03 [ 63,I]	Signal max: 0.00012
2018-09-24 16:00:03 [ 64,A]	Signal name: Curvature_Parameter_C2
2018-09-24 16:00:03 [ 64,B]	Message name: LKA_left_lane_A
2018-09-24 16:00:03 [ 64,D]	Signal len: 16
2018-09-24 16:00:03 [ 64,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 64,G]	Signal Factor: 9.76563e-007
2018-09-24 16:00:03 [ 64,H]	Signal Offset: -0.031999
2018-09-24 16:00:03 [ 64,I]	Signal min: -0.02
2018-09-24 16:00:03 [ 64,I]	Signal max: 0.02
2018-09-24 16:00:03 [ 65,A]	Signal name: Lane_type
2018-09-24 16:00:03 [ 65,B]	Message name: LKA_left_lane_A
2018-09-24 16:00:03 [ 65,D]	Signal len: 4
2018-09-24 16:00:03 [ 65,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 65,G]	Signal Factor: 1
2018-09-24 16:00:03 [ 65,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 65,I]	Signal min: 0
2018-09-24 16:00:03 [ 65,I]	Signal max: 15
2018-09-24 16:00:03 [ 66,A]	Signal name: Model_degree
2018-09-24 16:00:03 [ 66,B]	Message name: LKA_left_lane_A
2018-09-24 16:00:03 [ 66,D]	Signal len: 2
2018-09-24 16:00:03 [ 66,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 66,G]	Signal Factor: 1
2018-09-24 16:00:03 [ 66,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 66,I]	Signal min: 0
2018-09-24 16:00:03 [ 66,I]	Signal max: 3
2018-09-24 16:00:03 [ 67,A]	Signal name: Position_Parameter_C0
2018-09-24 16:00:03 [ 67,B]	Message name: LKA_left_lane_A
2018-09-24 16:00:03 [ 67,D]	Signal len: 16
2018-09-24 16:00:03 [ 67,F]	Signal Type: Signed
2018-09-24 16:00:03 [ 67,G]	Signal Factor: 0.00390625
2018-09-24 16:00:03 [ 67,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 67,I]	Signal min: -127
2018-09-24 16:00:03 [ 67,I]	Signal max: 128
2018-09-24 16:00:03 [ 68,A]	Signal name: Quality
2018-09-24 16:00:03 [ 68,B]	Message name: LKA_left_lane_A
2018-09-24 16:00:03 [ 68,D]	Signal len: 2
2018-09-24 16:00:03 [ 68,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 68,G]	Signal Factor: 1
2018-09-24 16:00:03 [ 68,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 68,I]	Signal min: 0
2018-09-24 16:00:03 [ 68,I]	Signal max: 3
2018-09-24 16:00:03 [ 69,A]	Signal name: Width_left_marking
2018-09-24 16:00:03 [ 69,B]	Message name: LKA_left_lane_A
2018-09-24 16:00:03 [ 69,D]	Signal len: 8
2018-09-24 16:00:03 [ 69,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 69,G]	Signal Factor: 0.01
2018-09-24 16:00:03 [ 69,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 69,I]	Signal min: 0
2018-09-24 16:00:03 [ 69,I]	Signal max: 2.5
2018-09-24 16:00:03 [ 70,A]	Signal name: Heading_angle_Parameter_C1
2018-09-24 16:00:03 [ 70,B]	Message name: LKA_left_lane_B
2018-09-24 16:00:03 [ 70,D]	Signal len: 16
2018-09-24 16:00:03 [ 70,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 70,G]	Signal Factor: 0.000976563
2018-09-24 16:00:03 [ 70,H]	Signal Offset: -31.999
2018-09-24 16:00:03 [ 70,I]	Signal min: -0.357
2018-09-24 16:00:03 [ 70,I]	Signal max: 0.357
2018-09-24 16:00:03 [ 71,A]	Signal name: View_range
2018-09-24 16:00:03 [ 71,B]	Message name: LKA_left_lane_B
2018-09-24 16:00:03 [ 71,D]	Signal len: 15
2018-09-24 16:00:03 [ 71,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 71,G]	Signal Factor: 0.0030625
2018-09-24 16:00:03 [ 71,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 71,I]	Signal min: 0
2018-09-24 16:00:03 [ 71,I]	Signal max: 127.996
2018-09-24 16:00:03 [ 72,A]	Signal name: View_range_availability
2018-09-24 16:00:03 [ 72,B]	Message name: LKA_left_lane_B
2018-09-24 16:00:03 [ 72,D]	Signal len: 1
2018-09-24 16:00:03 [ 72,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 72,G]	Signal Factor: 1
2018-09-24 16:00:03 [ 72,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 72,I]	Signal min: 0
2018-09-24 16:00:03 [ 72,I]	Signal max: 1
2018-09-24 16:00:03 [ 73,A]	Signal name: Curvature_derivative_C3
2018-09-24 16:00:03 [ 73,B]	Message name: LKA_right_lane_A
2018-09-24 16:00:03 [ 73,D]	Signal len: 16
2018-09-24 16:00:03 [ 73,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 73,G]	Signal Factor: 3.72e-009
2018-09-24 16:00:03 [ 73,H]	Signal Offset: -0.000122067
2018-09-24 16:00:03 [ 73,I]	Signal min: -0.00012
2018-09-24 16:00:03 [ 73,I]	Signal max: 0.00012
2018-09-24 16:00:03 [ 74,A]	Signal name: Curvature_Parameter_C2
2018-09-24 16:00:03 [ 74,B]	Message name: LKA_right_lane_A
2018-09-24 16:00:03 [ 74,D]	Signal len: 16
2018-09-24 16:00:03 [ 74,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 74,G]	Signal Factor: 9.76563e-007
2018-09-24 16:00:03 [ 74,H]	Signal Offset: -0.031999
2018-09-24 16:00:03 [ 74,I]	Signal min: -0.02
2018-09-24 16:00:03 [ 74,I]	Signal max: 0.02
2018-09-24 16:00:03 [ 75,A]	Signal name: Lane_type
2018-09-24 16:00:03 [ 75,B]	Message name: LKA_right_lane_A
2018-09-24 16:00:03 [ 75,D]	Signal len: 4
2018-09-24 16:00:03 [ 75,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 75,G]	Signal Factor: 1
2018-09-24 16:00:03 [ 75,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 75,I]	Signal min: 0
2018-09-24 16:00:03 [ 75,I]	Signal max: 15
2018-09-24 16:00:03 [ 76,A]	Signal name: Model_degree
2018-09-24 16:00:03 [ 76,B]	Message name: LKA_right_lane_A
2018-09-24 16:00:03 [ 76,D]	Signal len: 2
2018-09-24 16:00:03 [ 76,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 76,G]	Signal Factor: 1
2018-09-24 16:00:03 [ 76,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 76,I]	Signal min: 0
2018-09-24 16:00:03 [ 76,I]	Signal max: 3
2018-09-24 16:00:03 [ 77,A]	Signal name: Position_Parameter_C0
2018-09-24 16:00:03 [ 77,B]	Message name: LKA_right_lane_A
2018-09-24 16:00:03 [ 77,D]	Signal len: 16
2018-09-24 16:00:03 [ 77,F]	Signal Type: Signed
2018-09-24 16:00:03 [ 77,G]	Signal Factor: 0.00390625
2018-09-24 16:00:03 [ 77,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 77,I]	Signal min: -127
2018-09-24 16:00:03 [ 77,I]	Signal max: 128
2018-09-24 16:00:03 [ 78,A]	Signal name: Quality
2018-09-24 16:00:03 [ 78,B]	Message name: LKA_right_lane_A
2018-09-24 16:00:03 [ 78,D]	Signal len: 2
2018-09-24 16:00:03 [ 78,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 78,G]	Signal Factor: 1
2018-09-24 16:00:03 [ 78,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 78,I]	Signal min: 0
2018-09-24 16:00:03 [ 78,I]	Signal max: 3
2018-09-24 16:00:03 [ 79,A]	Signal name: Width_right_marking
2018-09-24 16:00:03 [ 79,B]	Message name: LKA_right_lane_A
2018-09-24 16:00:03 [ 79,D]	Signal len: 8
2018-09-24 16:00:03 [ 79,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 79,G]	Signal Factor: 0.01
2018-09-24 16:00:03 [ 79,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 79,I]	Signal min: 0
2018-09-24 16:00:03 [ 79,I]	Signal max: 2.5
2018-09-24 16:00:03 [ 80,A]	Signal name: Heading_angle_Parameter_C1
2018-09-24 16:00:03 [ 80,B]	Message name: LKA_right_lane_B
2018-09-24 16:00:03 [ 80,D]	Signal len: 16
2018-09-24 16:00:03 [ 80,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 80,G]	Signal Factor: 0.000976563
2018-09-24 16:00:03 [ 80,H]	Signal Offset: -31.999
2018-09-24 16:00:03 [ 80,I]	Signal min: -0.357
2018-09-24 16:00:03 [ 80,I]	Signal max: 0.357
2018-09-24 16:00:03 [ 81,A]	Signal name: View_range
2018-09-24 16:00:03 [ 81,B]	Message name: LKA_right_lane_B
2018-09-24 16:00:03 [ 81,D]	Signal len: 15
2018-09-24 16:00:03 [ 81,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 81,G]	Signal Factor: 0.0030625
2018-09-24 16:00:03 [ 81,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 81,I]	Signal min: 0
2018-09-24 16:00:03 [ 81,I]	Signal max: 127.996
2018-09-24 16:00:03 [ 82,A]	Signal name: View_range_availability
2018-09-24 16:00:03 [ 82,B]	Message name: LKA_right_lane_B
2018-09-24 16:00:03 [ 82,D]	Signal len: 1
2018-09-24 16:00:03 [ 82,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 82,G]	Signal Factor: 1
2018-09-24 16:00:03 [ 82,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 82,I]	Signal min: 0
2018-09-24 16:00:03 [ 82,I]	Signal max: 1
2018-09-24 16:00:03 [ 83,A]	Signal name: Curvature_derivative_C3
2018-09-24 16:00:03 [ 83,B]	Message name: Next_lane_Left_A
2018-09-24 16:00:03 [ 83,D]	Signal len: 16
2018-09-24 16:00:03 [ 83,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 83,G]	Signal Factor: 3.72e-009
2018-09-24 16:00:03 [ 83,H]	Signal Offset: -0.000122067
2018-09-24 16:00:03 [ 83,I]	Signal min: -0.00012
2018-09-24 16:00:03 [ 83,I]	Signal max: 0.00012
2018-09-24 16:00:03 [ 84,A]	Signal name: Curvature_Parameter_C2
2018-09-24 16:00:03 [ 84,B]	Message name: Next_lane_Left_A
2018-09-24 16:00:03 [ 84,D]	Signal len: 16
2018-09-24 16:00:03 [ 84,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 84,G]	Signal Factor: 9.76563e-007
2018-09-24 16:00:03 [ 84,H]	Signal Offset: -0.031999
2018-09-24 16:00:03 [ 84,I]	Signal min: -0.02
2018-09-24 16:00:03 [ 84,I]	Signal max: 0.02
2018-09-24 16:00:03 [ 85,A]	Signal name: Lane_mark_width
2018-09-24 16:00:03 [ 85,B]	Message name: Next_lane_Left_A
2018-09-24 16:00:03 [ 85,D]	Signal len: 8
2018-09-24 16:00:03 [ 85,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 85,G]	Signal Factor: 0.01
2018-09-24 16:00:03 [ 85,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 85,I]	Signal min: 0
2018-09-24 16:00:03 [ 85,I]	Signal max: 2.5
2018-09-24 16:00:03 [ 86,A]	Signal name: Lane_type
2018-09-24 16:00:03 [ 86,B]	Message name: Next_lane_Left_A
2018-09-24 16:00:03 [ 86,D]	Signal len: 4
2018-09-24 16:00:03 [ 86,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 86,G]	Signal Factor: 1
2018-09-24 16:00:03 [ 86,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 86,I]	Signal min: 0
2018-09-24 16:00:03 [ 86,I]	Signal max: 15
2018-09-24 16:00:03 [ 87,A]	Signal name: Model_degree
2018-09-24 16:00:03 [ 87,B]	Message name: Next_lane_Left_A
2018-09-24 16:00:03 [ 87,D]	Signal len: 2
2018-09-24 16:00:03 [ 87,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 87,G]	Signal Factor: 1
2018-09-24 16:00:03 [ 87,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 87,I]	Signal min: 0
2018-09-24 16:00:03 [ 87,I]	Signal max: 3
2018-09-24 16:00:03 [ 88,A]	Signal name: Position_Parameter_C0
2018-09-24 16:00:03 [ 88,B]	Message name: Next_lane_Left_A
2018-09-24 16:00:03 [ 88,D]	Signal len: 16
2018-09-24 16:00:03 [ 88,F]	Signal Type: Signed
2018-09-24 16:00:03 [ 88,G]	Signal Factor: 0.00390625
2018-09-24 16:00:03 [ 88,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 88,I]	Signal min: -127
2018-09-24 16:00:03 [ 88,I]	Signal max: 128
2018-09-24 16:00:03 [ 89,A]	Signal name: Quality
2018-09-24 16:00:03 [ 89,B]	Message name: Next_lane_Left_A
2018-09-24 16:00:03 [ 89,D]	Signal len: 2
2018-09-24 16:00:03 [ 89,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 89,G]	Signal Factor: 1
2018-09-24 16:00:03 [ 89,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 89,I]	Signal min: 0
2018-09-24 16:00:03 [ 89,I]	Signal max: 3
2018-09-24 16:00:03 [ 90,A]	Signal name: Heading_angle_Parameter_C1
2018-09-24 16:00:03 [ 90,B]	Message name: Next_lane_Left_B
2018-09-24 16:00:03 [ 90,D]	Signal len: 16
2018-09-24 16:00:03 [ 90,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 90,G]	Signal Factor: 0.000976563
2018-09-24 16:00:03 [ 90,H]	Signal Offset: -31.999
2018-09-24 16:00:03 [ 90,I]	Signal min: -0.357
2018-09-24 16:00:03 [ 90,I]	Signal max: 0.357
2018-09-24 16:00:03 [ 91,A]	Signal name: View_range
2018-09-24 16:00:03 [ 91,B]	Message name: Next_lane_Left_B
2018-09-24 16:00:03 [ 91,D]	Signal len: 15
2018-09-24 16:00:03 [ 91,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 91,G]	Signal Factor: 0.0030625
2018-09-24 16:00:03 [ 91,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 91,I]	Signal min: 0
2018-09-24 16:00:03 [ 91,I]	Signal max: 127.996
2018-09-24 16:00:03 [ 92,A]	Signal name: View_range_availability
2018-09-24 16:00:03 [ 92,B]	Message name: Next_lane_Left_B
2018-09-24 16:00:03 [ 92,D]	Signal len: 1
2018-09-24 16:00:03 [ 92,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 92,G]	Signal Factor: 1
2018-09-24 16:00:03 [ 92,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 92,I]	Signal min: 0
2018-09-24 16:00:03 [ 92,I]	Signal max: 1
2018-09-24 16:00:03 [ 93,A]	Signal name: Curvature_derivative_C3
2018-09-24 16:00:03 [ 93,B]	Message name: Next_lane_Left_E
2018-09-24 16:00:03 [ 93,D]	Signal len: 16
2018-09-24 16:00:03 [ 93,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 93,G]	Signal Factor: 3.72e-009
2018-09-24 16:00:03 [ 93,H]	Signal Offset: -0.000122067
2018-09-24 16:00:03 [ 93,I]	Signal min: -0.00012
2018-09-24 16:00:03 [ 93,I]	Signal max: 0.00012
2018-09-24 16:00:03 [ 94,A]	Signal name: Curvature_Parameter_C2
2018-09-24 16:00:03 [ 94,B]	Message name: Next_lane_Left_E
2018-09-24 16:00:03 [ 94,D]	Signal len: 16
2018-09-24 16:00:03 [ 94,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 94,G]	Signal Factor: 9.76563e-007
2018-09-24 16:00:03 [ 94,H]	Signal Offset: -0.031999
2018-09-24 16:00:03 [ 94,I]	Signal min: -0.02
2018-09-24 16:00:03 [ 94,I]	Signal max: 0.02
2018-09-24 16:00:03 [ 95,A]	Signal name: Lane_mark_width
2018-09-24 16:00:03 [ 95,B]	Message name: Next_lane_Left_E
2018-09-24 16:00:03 [ 95,D]	Signal len: 8
2018-09-24 16:00:03 [ 95,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 95,G]	Signal Factor: 0.01
2018-09-24 16:00:03 [ 95,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 95,I]	Signal min: 0
2018-09-24 16:00:03 [ 95,I]	Signal max: 2.5
2018-09-24 16:00:03 [ 96,A]	Signal name: Lane_type
2018-09-24 16:00:03 [ 96,B]	Message name: Next_lane_Left_E
2018-09-24 16:00:03 [ 96,D]	Signal len: 4
2018-09-24 16:00:03 [ 96,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 96,G]	Signal Factor: 1
2018-09-24 16:00:03 [ 96,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 96,I]	Signal min: 0
2018-09-24 16:00:03 [ 96,I]	Signal max: 15
2018-09-24 16:00:03 [ 97,A]	Signal name: Model_degree
2018-09-24 16:00:03 [ 97,B]	Message name: Next_lane_Left_E
2018-09-24 16:00:03 [ 97,D]	Signal len: 2
2018-09-24 16:00:03 [ 97,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 97,G]	Signal Factor: 1
2018-09-24 16:00:03 [ 97,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 97,I]	Signal min: 0
2018-09-24 16:00:03 [ 97,I]	Signal max: 3
2018-09-24 16:00:03 [ 98,A]	Signal name: Position_Parameter_C0
2018-09-24 16:00:03 [ 98,B]	Message name: Next_lane_Left_E
2018-09-24 16:00:03 [ 98,D]	Signal len: 16
2018-09-24 16:00:03 [ 98,F]	Signal Type: Signed
2018-09-24 16:00:03 [ 98,G]	Signal Factor: 0.00390625
2018-09-24 16:00:03 [ 98,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 98,I]	Signal min: -127
2018-09-24 16:00:03 [ 98,I]	Signal max: 128
2018-09-24 16:00:03 [ 99,A]	Signal name: Quality
2018-09-24 16:00:03 [ 99,B]	Message name: Next_lane_Left_E
2018-09-24 16:00:03 [ 99,D]	Signal len: 2
2018-09-24 16:00:03 [ 99,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [ 99,G]	Signal Factor: 1
2018-09-24 16:00:03 [ 99,H]	Signal Offset: 0
2018-09-24 16:00:03 [ 99,I]	Signal min: 0
2018-09-24 16:00:03 [ 99,I]	Signal max: 3
2018-09-24 16:00:03 [100,A]	Signal name: Heading_angle_Parameter_C1
2018-09-24 16:00:03 [100,B]	Message name: Next_lane_Left_F
2018-09-24 16:00:03 [100,D]	Signal len: 16
2018-09-24 16:00:03 [100,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [100,G]	Signal Factor: 0.000976563
2018-09-24 16:00:03 [100,H]	Signal Offset: -31.999
2018-09-24 16:00:03 [100,I]	Signal min: -0.357
2018-09-24 16:00:03 [100,I]	Signal max: 0.357
2018-09-24 16:00:03 [101,A]	Signal name: View_range
2018-09-24 16:00:03 [101,B]	Message name: Next_lane_Left_F
2018-09-24 16:00:03 [101,D]	Signal len: 15
2018-09-24 16:00:03 [101,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [101,G]	Signal Factor: 0.0030625
2018-09-24 16:00:03 [101,H]	Signal Offset: 0
2018-09-24 16:00:03 [101,I]	Signal min: 0
2018-09-24 16:00:03 [101,I]	Signal max: 127.996
2018-09-24 16:00:03 [102,A]	Signal name: View_range_availability
2018-09-24 16:00:03 [102,B]	Message name: Next_lane_Left_F
2018-09-24 16:00:03 [102,D]	Signal len: 1
2018-09-24 16:00:03 [102,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [102,G]	Signal Factor: 1
2018-09-24 16:00:03 [102,H]	Signal Offset: 0
2018-09-24 16:00:03 [102,I]	Signal min: 0
2018-09-24 16:00:03 [102,I]	Signal max: 1
2018-09-24 16:00:03 [103,A]	Signal name: Curvature_derivative_C3
2018-09-24 16:00:03 [103,B]	Message name: Next_lane_Left_I
2018-09-24 16:00:03 [103,D]	Signal len: 16
2018-09-24 16:00:03 [103,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [103,G]	Signal Factor: 3.72e-009
2018-09-24 16:00:03 [103,H]	Signal Offset: -0.000122067
2018-09-24 16:00:03 [103,I]	Signal min: -0.00012
2018-09-24 16:00:03 [103,I]	Signal max: 0.00012
2018-09-24 16:00:03 [104,A]	Signal name: Curvature_Parameter_C2
2018-09-24 16:00:03 [104,B]	Message name: Next_lane_Left_I
2018-09-24 16:00:03 [104,D]	Signal len: 16
2018-09-24 16:00:03 [104,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [104,G]	Signal Factor: 9.76563e-007
2018-09-24 16:00:03 [104,H]	Signal Offset: -0.031999
2018-09-24 16:00:03 [104,I]	Signal min: -0.02
2018-09-24 16:00:03 [104,I]	Signal max: 0.02
2018-09-24 16:00:03 [105,A]	Signal name: Lane_mark_width
2018-09-24 16:00:03 [105,B]	Message name: Next_lane_Left_I
2018-09-24 16:00:03 [105,D]	Signal len: 8
2018-09-24 16:00:03 [105,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [105,G]	Signal Factor: 0.01
2018-09-24 16:00:03 [105,H]	Signal Offset: 0
2018-09-24 16:00:03 [105,I]	Signal min: 0
2018-09-24 16:00:03 [105,I]	Signal max: 2.5
2018-09-24 16:00:03 [106,A]	Signal name: Lane_type
2018-09-24 16:00:03 [106,B]	Message name: Next_lane_Left_I
2018-09-24 16:00:03 [106,D]	Signal len: 4
2018-09-24 16:00:03 [106,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [106,G]	Signal Factor: 1
2018-09-24 16:00:03 [106,H]	Signal Offset: 0
2018-09-24 16:00:03 [106,I]	Signal min: 0
2018-09-24 16:00:03 [106,I]	Signal max: 15
2018-09-24 16:00:03 [107,A]	Signal name: Model_degree
2018-09-24 16:00:03 [107,B]	Message name: Next_lane_Left_I
2018-09-24 16:00:03 [107,D]	Signal len: 2
2018-09-24 16:00:03 [107,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [107,G]	Signal Factor: 1
2018-09-24 16:00:03 [107,H]	Signal Offset: 0
2018-09-24 16:00:03 [107,I]	Signal min: 0
2018-09-24 16:00:03 [107,I]	Signal max: 3
2018-09-24 16:00:03 [108,A]	Signal name: Position_Parameter_C0
2018-09-24 16:00:03 [108,B]	Message name: Next_lane_Left_I
2018-09-24 16:00:03 [108,D]	Signal len: 16
2018-09-24 16:00:03 [108,F]	Signal Type: Signed
2018-09-24 16:00:03 [108,G]	Signal Factor: 0.00390625
2018-09-24 16:00:03 [108,H]	Signal Offset: 0
2018-09-24 16:00:03 [108,I]	Signal min: -127
2018-09-24 16:00:03 [108,I]	Signal max: 128
2018-09-24 16:00:03 [109,A]	Signal name: Quality
2018-09-24 16:00:03 [109,B]	Message name: Next_lane_Left_I
2018-09-24 16:00:03 [109,D]	Signal len: 2
2018-09-24 16:00:03 [109,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [109,G]	Signal Factor: 1
2018-09-24 16:00:03 [109,H]	Signal Offset: 0
2018-09-24 16:00:03 [109,I]	Signal min: 0
2018-09-24 16:00:03 [109,I]	Signal max: 3
2018-09-24 16:00:03 [110,A]	Signal name: Heading_angle_Parameter_C1
2018-09-24 16:00:03 [110,B]	Message name: Next_lane_Left_J
2018-09-24 16:00:03 [110,D]	Signal len: 16
2018-09-24 16:00:03 [110,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [110,G]	Signal Factor: 0.000976563
2018-09-24 16:00:03 [110,H]	Signal Offset: -31.999
2018-09-24 16:00:03 [110,I]	Signal min: -0.357
2018-09-24 16:00:03 [110,I]	Signal max: 0.357
2018-09-24 16:00:03 [111,A]	Signal name: View_range
2018-09-24 16:00:03 [111,B]	Message name: Next_lane_Left_J
2018-09-24 16:00:03 [111,D]	Signal len: 15
2018-09-24 16:00:03 [111,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [111,G]	Signal Factor: 0.0030625
2018-09-24 16:00:03 [111,H]	Signal Offset: 0
2018-09-24 16:00:03 [111,I]	Signal min: 0
2018-09-24 16:00:03 [111,I]	Signal max: 127.996
2018-09-24 16:00:03 [112,A]	Signal name: View_range_availability
2018-09-24 16:00:03 [112,B]	Message name: Next_lane_Left_J
2018-09-24 16:00:03 [112,D]	Signal len: 1
2018-09-24 16:00:03 [112,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [112,G]	Signal Factor: 1
2018-09-24 16:00:03 [112,H]	Signal Offset: 0
2018-09-24 16:00:03 [112,I]	Signal min: 0
2018-09-24 16:00:03 [112,I]	Signal max: 1
